,City,Location,lon,lat
1051,"Catonsville, MD","(39.2720509, -76.7319161)",39.2720509,-76.7319161
1052,"Davidsonville, MD","(38.9228697, -76.6277374)",38.9228697,-76.6277374
1053,"Harwood Heights, IL","(41.9669615, -87.8076726)",41.9669615,-87.8076726
1054,"Gwinnett County, GA","(33.9566869, -84.0227467)",33.9566869,-84.0227467
1055,"Union City, CA","(37.5963232, -122.0816297)",37.5963232,-122.0816297
1056,"Hamburg, NY","(42.716293, -78.828717)",42.716293,-78.828717
1057,"Cairo, NY","(42.2989749, -73.9984659)",42.2989749,-73.9984659
1058,"Ridgewood, NY","(43.2503348, -78.6472536)",43.2503348,-78.6472536
1059,"Great Neck, NY","(40.8006567, -73.7284647)",40.8006567,-73.7284647
1060,"Claymont, DE","(39.8006685, -75.4596404)",39.8006685,-75.4596404
1062,"Westchester County, NY","(41.1763139, -73.7907554)",41.1763139,-73.7907554
1063,"Pacific Beach, CA","(32.7978268, -117.2403183)",32.7978268,-117.2403183
1064,"North Wales, PA","(40.2109404, -75.2782317)",40.2109404,-75.2782317
1065,"Paoli, PA","(40.040739, -75.4928444948136)",40.040739,-75.4928444948136
1066,"Midlothian, TX","(32.482361, -96.9944489)",32.482361,-96.9944489
1067,"Atlanta North, GA","(33.7490987, -84.3901849)",33.7490987,-84.3901849
1068,"Solana Beach, CA","(32.9905597, -117.2691316)",32.9905597,-117.2691316
1069,"Santee, CA","(32.8383828, -116.9739167)",32.8383828,-116.9739167
1070,"Carneys Point, NJ","(39.71082015, -75.4675508340939)",39.71082015,-75.4675508340939
1071,"Hacienda Heights, CA","(33.9930677, -117.9686755)",33.9930677,-117.9686755
1072,"Hogansburg, NY","(44.9739364, -74.6632416)",44.9739364,-74.6632416
1073,"Stony Point, NY","(41.2295386, -73.9870847)",41.2295386,-73.9870847
1074,"Santa Cruz, CA","(36.974201, -122.0297182)",36.974201,-122.0297182
1075,"Streetsboro, OH","(41.239223, -81.345941)",41.239223,-81.345941
1076,"Martinez, CA","(38.0103311, -122.1298309)",38.0103311,-122.1298309
1077,"Coon Rapids, MN","(45.1199652, -93.2877277)",45.1199652,-93.2877277
1078,"Manvel, TX","(29.4627365, -95.357994)",29.4627365,-95.357994
1079,"Kingwood, TX","(30.0497077, -95.1846301)",30.0497077,-95.1846301
1080,"Rush, NY","(42.9958962, -77.6455564)",42.9958962,-77.6455564
1081,"Bensalem, PA","(40.1045549, -74.951279)",40.1045549,-74.951279
1082,"West Deptford, NJ","(39.8271755, -75.1235892)",39.8271755,-75.1235892
1083,"Mount Clemens, MI","(42.5972563, -82.8779754)",42.5972563,-82.8779754
1084,"Avon Lake, OH","(41.5053178, -82.0282001)",41.5053178,-82.0282001
1085,"Inkster, MI","(42.2942045, -83.3099303)",42.2942045,-83.3099303
1086,"Greenwich, NY","(43.0906318, -73.4987251)",43.0906318,-73.4987251
1087,"Ellicott City, MD","(39.2673284, -76.7983067)",39.2673284,-76.7983067
1088,"Willow Grove, PA","(40.1439985, -75.1157286)",40.1439985,-75.1157286
1089,"DFW Airport, TX","(32.9071184, -97.0411454)",32.9071184,-97.0411454
1090,"Alvin, TX","(29.4238472, -95.2441009)",29.4238472,-95.2441009
1091,"Bayport, NY","(40.7384317, -73.0506656)",40.7384317,-73.0506656
1092,"Elmont, NY","(40.700936, -73.712909)",40.700936,-73.712909
1093,"Forest Hills, NY","(40.7232458, -73.8466132102583)",40.7232458,-73.8466132102583
1094,"Laurelton, NY","(40.668518, -73.7518434)",40.668518,-73.7518434
1095,"London, OH","(39.8864493, -83.448253)",39.8864493,-83.448253
1096,"Sunbury, OH","(40.2425623, -82.8590673)",40.2425623,-82.8590673
1097,"Eldersburg, MD","(39.4037147, -76.9502567)",39.4037147,-76.9502567
1098,"Anchorage, KY","(38.2665993, -85.5330114)",38.2665993,-85.5330114
1099,"Middletown, KY","(38.2453487, -85.5388489)",38.2453487,-85.5388489
1100,"Lyndon, KY","(38.2567376, -85.6016275)",38.2567376,-85.6016275
1101,"Apple Valley, MN","(44.7319094, -93.21772)",44.7319094,-93.21772
1102,"Lindenhurst, NY","(40.6867667, -73.3734547)",40.6867667,-73.3734547
1103,"Jenkintown, PA","(40.0958454, -75.1257644)",40.0958454,-75.1257644
1104,"Orchard Beach, MD","(39.1706644, -76.5266295)",39.1706644,-76.5266295
1105,"Baltimore County, MD","(39.4445243, -76.6483482)",39.4445243,-76.6483482
1106,"West LA, CA","(49.3111322, -124.82740839841)",49.3111322,-124.82740839841
1107,"Seat Pleasant, MD","(38.8962231, -76.9066399)",38.8962231,-76.9066399
1108,"Hoosick, NY","(42.8625783, -73.3281661)",42.8625783,-73.3281661
1109,"Ontario, NY","(42.8580624, -77.295025)",42.8580624,-77.295025
1110,"Bryn Mawr, PA","(40.0238245, -75.3173406908547)",40.0238245,-75.3173406908547
1111,"Ambler, PA","(40.1545535, -75.2215651)",40.1545535,-75.2215651
1112,"Rockwall, TX","(32.9312336, -96.4597089)",32.9312336,-96.4597089
1113,"Bedford, TX","(32.844017, -97.1430671)",32.844017,-97.1430671
1114,"Perry Hall, MD","(39.4126073, -76.463574)",39.4126073,-76.463574
1115,"Brooklyn, OR","(45.4905318, -122.6491277)",45.4905318,-122.6491277
1116,"East Chicago, IN","(41.6397857, -87.4548466)",41.6397857,-87.4548466
1117,"Hickory Hills, IL","(41.7255879, -87.825055)",41.7255879,-87.825055
1118,"Hanscom AFB, MA","(42.47686795, -71.2901887244212)",42.47686795,-71.2901887244212
1119,"Eastchester, NY","(40.8884329, -73.8281895)",40.8884329,-73.8281895
1120,"Bay Shore, NY","(40.7250986, -73.2453946)",40.7250986,-73.2453946
1121,"Derby, NY","(42.6814481, -78.9753145)",42.6814481,-78.9753145
1122,"Newburgh, NY","(41.5034271, -74.0104179)",41.5034271,-74.0104179
1123,"Hatboro, PA","(40.1746252, -75.106825)",40.1746252,-75.106825
1124,"Berlin, NJ","(39.7912262, -74.9290536)",39.7912262,-74.9290536
1125,"Pataskala, OH","(39.9956193, -82.6743341)",39.9956193,-82.6743341
1126,"Nottingham, MD","(39.3639964, -76.4521842)",39.3639964,-76.4521842
1127,"Platte City, MO","(39.3703535, -94.781086)",39.3703535,-94.781086
1128,"Seabrook, TX","(29.5633199, -95.019723)",29.5633199,-95.019723
1129,"Farragut Square, DC","(38.9019182, -77.0389534956559)",38.9019182,-77.0389534956559
1130,"Marysville, OH","(40.2364486, -83.3671432)",40.2364486,-83.3671432
1131,"Rancho Dominguez, CA","(33.859592, -118.2106472)",33.859592,-118.2106472
1132,"Foggy Bottom, DC","(38.902015, -77.0526041)",38.902015,-77.0526041
1133,"Walpole, MA","(42.1417653, -71.2494985)",42.1417653,-71.2494985
1134,"Amityville, NY","(40.672268, -73.4148990072436)",40.672268,-73.4148990072436
1135,"Commack, NY","(40.8428759, -73.2928943)",40.8428759,-73.2928943
1136,"Adelphi, MD","(39.0030666, -76.9721023)",39.0030666,-76.9721023
1137,"McLean, NY","(42.5520156, -76.2910436)",42.5520156,-76.2910436
1138,"Oswego, NY","(43.4112973, -76.1279841)",43.4112973,-76.1279841
1139,"Blackwood, NJ","(39.8023363, -75.0640602)",39.8023363,-75.0640602
1140,"Crestwood, IL","(41.6611444, -87.7525511)",41.6611444,-87.7525511
1141,"Bloomingdale, IL","(41.9575285, -88.0809036)",41.9575285,-88.0809036
1142,"Middleburgh, NY","(42.598687, -74.3329156)",42.598687,-74.3329156
1143,"Holbrook, NY","(40.8123205, -73.078443)",40.8123205,-73.078443
1144,"Seaford, NY","(40.6659344, -73.4881809)",40.6659344,-73.4881809
1145,"Lowville, NY","(43.786711, -75.49221)",43.786711,-75.49221
1146,"Rancho Bernardo, CA","(33.0186103, -117.0610495)",33.0186103,-117.0610495
1147,"Elkridge, MD","(39.2128338, -76.7137155)",39.2128338,-76.7137155
1148,"Clear Lake City, TX","(29.5552311, -95.1152088)",29.5552311,-95.1152088
1149,"Battle Ground, WA","(45.7813532, -122.5337433)",45.7813532,-122.5337433
1150,"Blacklick, OH","(39.9956195, -82.811286)",39.9956195,-82.811286
1151,"Johnson County, KS","(38.8837933, -94.8389141)",38.8837933,-94.8389141
1152,"Snellville, GA","(33.857328, -84.0199108)",33.857328,-84.0199108
1153,"Voorhees, NJ","(39.841635, -74.9376854075563)",39.841635,-74.9376854075563
1154,"Highland, IN","(41.5536469, -87.451984)",41.5536469,-87.451984
1155,"Halethorpe, MD","(39.2384861, -76.6912075)",39.2384861,-76.6912075
1156,"Kenmore, WA","(47.7573202, -122.2440148)",47.7573202,-122.2440148
1157,"Denver, NY","(42.2125871, -74.5693201)",42.2125871,-74.5693201
1158,"Ithan, PA","(40.03011, -75.366301)",40.03011,-75.366301
1159,"Corte Madera, CA","(37.9254806, -122.5274755)",37.9254806,-122.5274755
1160,"Taylor, NY","(42.5670142, -75.893253)",42.5670142,-75.893253
1161,"Jericho, NY","(40.7920441, -73.5398476)",40.7920441,-73.5398476
1162,"East Elmhurst, NY","(40.7612123, -73.8651358)",40.7612123,-73.8651358
1163,"Maple Shade, NJ","(39.9526127, -74.9923915)",39.9526127,-74.9923915
1164,"East Norriton, PA","(40.1517741, -75.3365695)",40.1517741,-75.3365695
1165,"Los Gatos, CA","(37.226611, -121.9746797)",37.226611,-121.9746797
1166,"Saukville, WI","(43.3816691, -87.9406454)",43.3816691,-87.9406454
1167,"North Decatur, GA","(33.8028891, -84.2920799392917)",33.8028891,-84.2920799392917
1168,"Walton Hills, OH","(41.36561, -81.561232)",41.36561,-81.561232
1169,"Stickney, IL","(41.8193283, -87.7796895)",41.8193283,-87.7796895
1170,"Hidden Hills, CA","(34.164091, -118.657837)",34.164091,-118.657837
1171,"Dulles, VA","(38.9538385, -77.3904023)",38.9538385,-77.3904023
1172,"Bolling AFB, DC","(38.83774685, -77.0170933662835)",38.83774685,-77.0170933662835
1173,"Belmont, MA","(42.3959296, -71.1786655)",42.3959296,-71.1786655
1174,"Fort George G Meade, MD","(39.10517, -76.7476152974745)",39.10517,-76.7476152974745
1175,"Rome, NY","(43.2128473, -75.4557304)",43.2128473,-75.4557304
1176,"Westminster, CA","(33.7578725, -117.9859054)",33.7578725,-117.9859054
1177,"Carderock, MD","(38.9776102, -77.1944245)",38.9776102,-77.1944245
1178,"Takoma Park, MD","(38.9778882, -77.0074765)",38.9778882,-77.0074765
1179,"Vestal, NY","(42.0850747, -76.053813)",42.0850747,-76.053813
1180,"New Carrollton, MD","(38.9698329, -76.8799727)",38.9698329,-76.8799727
1181,"Dulles Town Center, VA","(39.0277449, -77.4199496)",39.0277449,-77.4199496
1182,"LaFayette, NY","(42.892289, -76.1052019)",42.892289,-76.1052019
1183,"Woodlawn, MD","(39.301516, -76.745956)",39.301516,-76.745956
1185,"Yorktown Heights, NY","(41.2709274, -73.7776336)",41.2709274,-73.7776336
1186,"Upton, NY","(40.869543, -72.8867697)",40.869543,-72.8867697
1187,"West Lake Hills, TX","(30.2877039, -97.8068157)",30.2877039,-97.8068157
1188,"Irvington, NY","(41.0350625, -73.864852135741)",41.0350625,-73.864852135741
1189,"Chester, PA","(39.849557, -75.3557458)",39.849557,-75.3557458
1190,"Elkins Park, PA","(40.0712174, -75.127639)",40.0712174,-75.127639
1191,"Devon, PA","(40.0492751, -75.4290819)",40.0492751,-75.4290819
1192,"Westfield, IN","(40.0428151, -86.1274888)",40.0428151,-86.1274888
1193,"Wake Forest, NC","(35.9803097, -78.5103427)",35.9803097,-78.5103427
1194,"Chesterbrook, PA","(40.0726519, -75.4562463411158)",40.0726519,-75.4562463411158
1195,"Haddonfield, NJ","(39.8915022, -75.0376707)",39.8915022,-75.0376707
1196,"Yorkshire, VA","(38.7930988, -77.4479432)",38.7930988,-77.4479432
1197,"Leander, TX","(30.5586046, -97.8444364)",30.5586046,-97.8444364
1198,"Pflugerville, TX","(30.4393696, -97.6200043)",30.4393696,-97.6200043
1199,"Katy, TX","(29.7857853, -95.8243956)",29.7857853,-95.8243956
1200,"Lake View Terrace, CA","(34.2763908, -118.3611912)",34.2763908,-118.3611912
1201,"West Hills, CA","(34.2032325, -118.645476)",34.2032325,-118.645476
1202,"Los Angeles AFB, CA","(33.92011665, -118.380910439524)",33.92011665,-118.380910439524
1203,"East Hill, WA","(47.3862114, -122.2003979)",47.3862114,-122.2003979
1204,"Fairview, OR","(45.5385457, -122.4330512)",45.5385457,-122.4330512
1205,"Gresham, OR","(45.5067406, -122.4367058)",45.5067406,-122.4367058
1206,"Maywood Park, OR","(45.55148825, -122.560612792625)",45.55148825,-122.560612792625
1207,"Oregon Zoo, OR","(45.5098066, -122.712689809617)",45.5098066,-122.712689809617
1208,"Camas, WA","(45.5911103, -122.4122248)",45.5911103,-122.4122248
1209,"Northlake, IL","(41.9172526, -87.8956185)",41.9172526,-87.8956185
1210,"Summit, IL","(41.7880876, -87.810334)",41.7880876,-87.810334
1211,"Buckley AFB, CO","(39.7078055, -104.758286)",39.7078055,-104.758286
1212,"Lafayette, CO","(39.9935959, -105.0897058)",39.9935959,-105.0897058
1213,"Federal Heights, CO","(39.8591279, -105.015631)",39.8591279,-105.015631
1214,"Lawrence, MA","(42.7070354, -71.1631137)",42.7070354,-71.1631137
1215,"Malden, MA","(42.4250964, -71.066163)",42.4250964,-71.066163
1216,"Easton, MA","(42.0245442, -71.1286594)",42.0245442,-71.1286594
1217,"East Bridgewater, MA","(42.0334341, -70.9592096)",42.0334341,-70.9592096
1218,"Wayland, MA","(42.3632063, -71.3606721)",42.3632063,-71.3606721
1219,"Glen Oaks, NY","(40.7470463, -73.7115199)",40.7470463,-73.7115199
1220,"Gilboa, NY","(42.3973028, -74.4459805)",42.3973028,-74.4459805
1221,"Floral Park, NY","(40.7237133, -73.7048532)",40.7237133,-73.7048532
1222,"Springfield Gardens, NY","(40.678159, -73.746521)",40.678159,-73.746521
1223,"Spring Valley, NY","(41.1130231, -74.0437839)",41.1130231,-74.0437839
1224,"Weston, FL","(26.103632, -80.403101981737)",26.103632,-80.403101981737
1226,"Sweetwater, FL","(25.7683867, -80.3650831905196)",25.7683867,-80.3650831905196
1227,"Dania, FL","(26.05078395, -80.1461239262723)",26.05078395,-80.1461239262723
1229,"Kendall, FL","(25.6792695, -80.3172743)",25.6792695,-80.3172743
1230,"Eddystone, PA","(39.8601125, -75.3443562)",39.8601125,-75.3443562
1231,"Gibbstown, NJ","(39.8251131, -75.2835191)",39.8251131,-75.2835191
1232,"Glenlake, PA","(40.176776, -74.8926656)",40.176776,-74.8926656
1233,"Somerdale, NJ","(39.8440027, -75.0226691)",39.8440027,-75.0226691
1234,"Willingboro, NJ","(40.0278894, -74.8690542)",40.0278894,-74.8690542
1235,"Darby, PA","(39.9184461, -75.2590721)",39.9184461,-75.2590721
1236,"Fort Sam Houston, TX","(29.46193875, -98.4360659161728)",29.46193875,-98.4360659161728
1237,"Universal City, TX","(29.5480071, -98.2911235)",29.5480071,-98.2911235
1238,"Mansfield, TX","(32.5631924, -97.1416768)",32.5631924,-97.1416768
1239,"N Richland Hills, TX","(32.8342952, -97.2289029)",32.8342952,-97.2289029
1240,"Jacksonville Beach, FL","(30.2946859, -81.3931396)",30.2946859,-81.3931396
1241,"Lewis Center, OH","(40.1983958, -83.0101843)",40.1983958,-83.0101843
1242,"West Jefferson, OH","(41.5719952, -84.5566174)",41.5719952,-84.5566174
1243,"Noblesville, IN","(40.0455918, -86.0085955)",40.0455918,-86.0085955
1244,"Crows Nest, IN","(39.8580967, -86.1685992)",39.8580967,-86.1685992
1245,"Westland, MI","(42.3238056, -83.4005321)",42.3238056,-83.4005321
1246,"Redford, MI","(42.3833698, -83.2965971)",42.3833698,-83.2965971
1247,"Lathrup Village, MI","(42.4964242, -83.2227067)",42.4964242,-83.2227067
1248,"Trenton, MI","(40.2170575, -74.7429463)",40.2170575,-74.7429463
1249,"Fraser, MI","(42.539202, -82.9493652)",42.539202,-82.9493652
1250,"Shelby County, TN","(35.1782557, -89.8739775)",35.1782557,-89.8739775
1251,"Arlington, TN","(35.2964487, -89.6617313)",35.2964487,-89.6617313
1252,"Clark County, NV","(36.3467726, -115.0907378)",36.3467726,-115.0907378
1253,"Boulder City, NV","(35.9785912, -114.8324851)",35.9785912,-114.8324851
1254,"Blue Diamond, NV","(36.0463649, -115.4038976)",36.0463649,-115.4038976
1256,"Riverdale, MD","(38.9615103, -76.9296515)",38.9615103,-76.9296515
1257,"Anne Arundel County, MD","(38.9722583, -76.573454)",38.9722583,-76.573454
1258,"Windsor Mill, MD","(39.3328839, -76.7594179)",39.3328839,-76.7594179
1259,"Crownsville, MD","(39.0284438, -76.6013536)",39.0284438,-76.6013536
1260,"Millersville, MD","(39.0595542, -76.6480219)",39.0595542,-76.6480219
1261,"Sellersburg, IN","(38.3979718, -85.7550735)",38.3979718,-85.7550735
1262,"Charlestown, IN","(38.45312, -85.6702407)",38.45312,-85.6702407
1263,"Central, IN","(38.7736707, -85.3332903)",38.7736707,-85.3332903
1264,"Clarksville, IN","(38.2967791, -85.7602087)",38.2967791,-85.7602087
1265,"Greenfield, WI","(42.9614039, -88.0125865)",42.9614039,-88.0125865
1266,"Jackson, WI","(44.3016847, -90.8085198)",44.3016847,-90.8085198
1267,"Wales, WI","(43.0044549, -88.3767626)",43.0044549,-88.3767626
1268,"Franklin, WI","(42.888627, -88.0384195)",42.888627,-88.0384195
1269,"Parkville, MO","(39.189896, -94.6844754)",39.189896,-94.6844754
1270,"Claycomo, MO","(39.2029751, -94.4923569)",39.2029751,-94.4923569
1271,"Westwood, KS","(39.0405608, -94.6169013)",39.0405608,-94.6169013
1272,"Liberty, MO","(39.246479, -94.419079)",39.246479,-94.419079
1273,"Mission, KS","(39.0277832, -94.6557914)",39.0277832,-94.6557914
1274,"Zebulon, NC","(35.8243208, -78.3147199)",35.8243208,-78.3147199
1275,"Riverdale, GA","(33.5726113, -84.4132594)",33.5726113,-84.4132594
1276,"Tucker, GA","(33.8501955, -84.2012147285164)",33.8501955,-84.2012147285164
1277,"Fort Gillem, GA","(33.62170915, -84.327671756626)",33.62170915,-84.327671756626
1278,"Berkeley Lake, GA","(33.983712, -84.1865849)",33.983712,-84.1865849
1279,"Schriever AFB, CO","(38.80422005, -104.516232500689)",38.80422005,-104.516232500689
1280,"Co Spgs, CO","(37.9933202, -122.6061291)",37.9933202,-122.6061291
1281,"Woodland Park, CO","(38.9938016, -105.0570457)",38.9938016,-105.0570457
1282,"USAF Academy, CO","(38.978759, -104.8643892)",38.978759,-104.8643892
1283,"Elmwood, LA","(41.8117204, -80.9492601)",41.8117204,-80.9492601
1285,"Hahnville, LA","(29.9765931, -90.4089708)",29.9765931,-90.4089708
1286,"Kenner, LA","(29.9942265, -90.2417806)",29.9942265,-90.2417806
1287,"Norco, LA","(33.9323307, -117.5508901)",33.9323307,-117.5508901
1288,"Belle Chasse, LA","(29.8549287, -89.9906253)",29.8549287,-89.9906253
1289,"Luling, LA","(29.680314, -97.6473265)",29.680314,-97.6473265
1290,"Aurora, OH","(41.317555, -81.345386)",41.317555,-81.345386
1291,"Lyndhurst, OH","(41.520052, -81.488732)",41.520052,-81.488732
1292,"Brunswick, OH","(41.2456819, -81.8275398)",41.2456819,-81.8275398
1293,"Mayfield Village, OH","(41.541872, -81.439452)",41.541872,-81.439452
1294,"Parma, OH","(41.3822398, -81.7355692)",41.3822398,-81.7355692
1295,"Middleburg Heights, OH","(41.3614401, -81.812912)",41.3614401,-81.812912
1296,"Medina, OH","(41.1000764, -81.9382517)",41.1000764,-81.9382517
1297,"Half Moon Bay, CA","(37.4635519, -122.4285862)",37.4635519,-122.4285862
1298,"Savage, MN","(44.7779041, -93.3356204)",44.7779041,-93.3356204
1299,"Columbia Heights, MN","(45.0460458, -93.2517802)",45.0460458,-93.2517802
1300,"Ramsey County, MN","(45.0165728, -93.0949501)",45.0165728,-93.0949501
1301,"Bayport, MN","(45.0212648, -92.7813238)",45.0212648,-92.7813238
1302,"Lino Lakes, MN","(45.1602442, -93.0888324)",45.1602442,-93.0888324
1303,"Prior Lake, MN","(44.7133271, -93.4226873)",44.7133271,-93.4226873
1305,"Valley Village, CA","(34.1619724, -118.402431)",34.1619724,-118.402431
1306,"Tarzana, CA","(34.1727967, -118.553369)",34.1727967,-118.553369
1307,"Whittier, CA","(33.9748932, -118.0336975)",33.9748932,-118.0336975
1308,"West Covina, CA","(34.0686208, -117.9389526)",34.0686208,-117.9389526
1309,"Cook County, IL","(41.8197385, -87.756525)",41.8197385,-87.756525
1310,"Stoneham, MA","(42.4800954, -71.0994976)",42.4800954,-71.0994976
1311,"Cherry Creek, NY","(42.294504, -79.099764)",42.294504,-79.099764
1312,"Cooperstown, NY","(42.7006303, -74.924321)",42.7006303,-74.924321
1313,"Huntington, NY","(40.868154, -73.425676)",40.868154,-73.425676
1314,"Mecklenburg County, NC","(35.2356385, -80.8139485)",35.2356385,-80.8139485
1315,"Township of Deptford, NJ","(39.8119973, -75.1107004478628)",39.8119973,-75.1107004478628
1316,"Paulsboro, NJ","(39.830391, -75.2404608)",39.830391,-75.2404608
1317,"Garnet Valley, PA","(40.051635, -75.151148)",40.051635,-75.151148
1318,"Bexley, OH","(39.9692378, -82.936864)",39.9692378,-82.936864
1319,"Granville, OH","(40.0681192, -82.5196037)",40.0681192,-82.5196037
1320,"Dearborn Heights, MI","(42.3369816, -83.2732627)",42.3369816,-83.2732627
1321,"Jonesboro, GA","(33.5215013, -84.3538128)",33.5215013,-84.3538128
1322,"Glenwillow, OH","(41.361721, -81.46956)",41.361721,-81.46956
1323,"Fairlawn, OH","(41.1326644, -81.6262051)",41.1326644,-81.6262051
1324,"Farmington, MN","(44.6402434, -93.1435497)",44.6402434,-93.1435497
1325,"Port Orchard, WA","(47.5315625, -122.6384056)",47.5315625,-122.6384056
1326,"Gig Harbor, WA","(47.3259697, -122.5878659)",47.3259697,-122.5878659
1327,"Washougal, WA","(45.5819594, -122.3479921)",45.5819594,-122.3479921
1328,"Western Springs, IL","(41.8097533, -87.9006155)",41.8097533,-87.9006155
1329,"East Hills, NY","(40.7958414, -73.6240678)",40.7958414,-73.6240678
1330,"Astoria, NY","(40.7720145, -73.9302673)",40.7720145,-73.9302673
1331,"Farnham, NY","(42.594503, -79.09115)",42.594503,-79.09115
1332,"Oakfield, NY","(42.9717235, -78.9683732)",42.9717235,-78.9683732
1333,"Tompkins County, NY","(42.4491225, -76.4833983)",42.4491225,-76.4833983
1334,"Grantville, CA","(32.7875499, -117.0972535)",32.7875499,-117.0972535
1335,"Elwyn, PA","(39.9077214, -75.4102258)",39.9077214,-75.4102258
1336,"Hutchins, TX","(32.6493, -96.7130521)",32.6493,-96.7130521
1337,"Bloomfield Township, MI","(42.575186, -83.2939811481481)",42.575186,-83.2939811481481
1338,"West Bloomfield Township, MI","(42.5685582, -83.3733531)",42.5685582,-83.3733531
1339,"Mineral Wells, MS","(34.9906486, -89.8656435)",34.9906486,-89.8656435
1340,"Edgewood, MD","(39.4187194, -76.2944016)",39.4187194,-76.2944016
1341,"Rosedale, MD","(39.3201074, -76.5155191)",39.3201074,-76.5155191
1342,"Glendale, WI","(43.1352881, -87.9356423)",43.1352881,-87.9356423
1343,"Clayton, NC","(35.650711, -78.4563914)",35.650711,-78.4563914
1344,"Durham County, NC","(36.0181316, -78.8751582)",36.0181316,-78.8751582
1345,"Lawrenceville, GA","(33.9562149, -83.9879625)",33.9562149,-83.9879625
1346,"Bee Cave, TX","(30.3085373, -97.94501)",30.3085373,-97.94501
1347,"The Woodlands, TX","(30.1734194, -95.504686)",30.1734194,-95.504686
1348,"South Gate, CA","(33.9463456, -118.200981)",33.9463456,-118.200981
1349,"Gladstone, OR","(45.3803261, -122.5945507)",45.3803261,-122.5945507
1350,"Orenco, OR","(45.5276165, -122.912047)",45.5276165,-122.912047
1351,"Calumet City, IL","(41.6155909, -87.5294871)",41.6155909,-87.5294871
1352,"Glen Ellyn, IL","(41.8775293, -88.0670118)",41.8775293,-88.0670118
1353,"Hyde Park, IL","(41.7944464, -87.5939244)",41.7944464,-87.5939244
1354,"Northglenn, CO","(39.885541, -104.9872026)",39.885541,-104.9872026
1355,"South Weymouth, MA","(42.1751002, -70.9494899)",42.1751002,-70.9494899
1356,"North Billerica, MA","(42.5834258, -71.2845035)",42.5834258,-71.2845035
1357,"Sanborn, NY","(43.136723, -78.8847611)",43.136723,-78.8847611
1358,"Farmington, NY","(42.9832214, -77.3089608)",42.9832214,-77.3089608
1359,"Cookville, NY","(43.0097817, -78.3266867)",43.0097817,-78.3266867
1360,"Southhampton, NY","(40.88857575, -72.4451080080292)",40.88857575,-72.4451080080292
1361,"Woodbury, NY","(41.3645382, -74.1059775)",41.3645382,-74.1059775
1362,"Congers, NY","(41.150651, -73.9454159)",41.150651,-73.9454159
1363,"Dania Beach, FL","(26.05078395, -80.1461239262723)",26.05078395,-80.1461239262723
1364,"Pineville, NC","(35.0832014, -80.8922957)",35.0832014,-80.8922957
1365,"Neshaminy, PA","(40.2295522, -75.1387832)",40.2295522,-75.1387832
1366,"Audubon, NJ","(39.8909466, -75.0729504)",39.8909466,-75.0729504
1367,"Morton, PA","(39.9098345, -75.3235215)",39.9098345,-75.3235215
1368,"Barrington, NJ","(39.8648357, -75.0551714)",39.8648357,-75.0551714
1369,"Lancaster, TX","(32.5920798, -96.7561083)",32.5920798,-96.7561083
1370,"Clinton Township, MI","(42.58484, -82.9348245827748)",42.58484,-82.9348245827748
1371,"Essex, MD","(39.3075071, -76.4790355)",39.3075071,-76.4790355
1372,"Conley, GA","(33.6358385, -84.3294500921876)",33.6358385,-84.3294500921876
1373,"North Saint Paul, MN","(45.0124657, -92.9918828)",45.0124657,-92.9918828
1374,"Albion, NY","(43.246488, -78.193516)",43.246488,-78.193516
1375,"Jamaica, NY","(40.6914852, -73.8056771)",40.6914852,-73.8056771
1376,"Vinings, GA","(33.8648262, -84.4643744)",33.8648262,-84.4643744
1377,"Altadena, CA","(34.1863161, -118.1352329)",34.1863161,-118.1352329
1378,"Glenwood, WA","(41.0469437, -95.7425055)",41.0469437,-95.7425055
1379,"Williamson, NY","(43.224118, -77.186356)",43.224118,-77.186356
1380,"Reseda, CA","(34.2011156, -118.5364742)",34.2011156,-118.5364742
1381,"La Grange, IL","(41.8054577, -87.8748644)",41.8054577,-87.8748644
1382,"Arlington, MA","(42.4153739, -71.1564428)",42.4153739,-71.1564428
1383,"Frankfort, NY","(43.038959, -75.070436)",43.038959,-75.070436
1384,"Upper Providence, PA","(39.9551106, -75.4229738)",39.9551106,-75.4229738
1385,"Mainland, PA","(40.2559375, -75.3601755)",40.2559375,-75.3601755
1386,"Horn Lake, MS","(34.9553719, -90.0348139)",34.9553719,-90.0348139
1387,"Redan, GA","(-26.62, 27.9661111)",-26.62,27.9661111
1388,"Clarkston, GA","(33.8095487, -84.2396434)",33.8095487,-84.2396434
1389,"East Palo Alto, CA","(37.4688273, -122.1410751)",37.4688273,-122.1410751
1390,"Camp Parks, CA","(37.7293565, -121.891974113554)",37.7293565,-121.891974113554
1391,"North Austin, TX","(30.8630288, -102.8973737)",30.8630288,-102.8973737
1392,"Galena Park, TX","(29.7335616, -95.2302123)",29.7335616,-95.2302123
1393,"Signal Hill, CA","(33.804826, -118.168259)",33.804826,-118.168259
1394,"Roosevelt, WA","(48.7584426, -122.4518346)",48.7584426,-122.4518346
1395,"Keyport, WA","(47.69893755, -122.618866398672)",47.69893755,-122.618866398672
1396,"Highland Park, IL","(25.06425655, -77.3750775105155)",25.06425655,-77.3750775105155
1397,"N Billerica, MA","(42.5834258, -71.2845035)",42.5834258,-71.2845035
1398,"Owego, NY","(42.1034075, -76.2621549)",42.1034075,-76.2621549
1399,"Hyde Park, NY","(41.7848155, -73.9331924)",41.7848155,-73.9331924
